time,efficacy_med,efficacy_upper,efficacy_lower
215,0.3824293894376959,0.6150877863476912,0.1399695970465782
216,0.38083634655842136,0.6144947565047322,0.13868901113089016
217,0.37958232611409204,0.6139032816161869,0.13791701123636463
218,0.37895682999187924,0.613313364355981,0.13733429498976785
219,0.3779677847901056,0.6127250072987934,0.1367613649675177
220,0.37666719656890013,0.6121382129204053,0.13619924192735391
221,0.3755631793974802,0.6115529835980611,0.1356711991720245
222,0.3749766768586907,0.6112290988157094,0.13515216483564704
223,0.3742126810986401,0.6110376448164934,0.13464196770016185
224,0.3736831030698556,0.6108467796082552,0.13414043911155019
225,0.3725942511684863,0.6106564935705769,0.133647412970077
226,0.37130964286302365,0.6104667772257688,0.13316272571928126
227,0.3702821451091869,0.6102776212369815,0.13268621633377214
228,0.3691477556569689,0.610089016406338,0.1322700557310905
229,0.36835886149584174,0.6099009536730814,0.13210087196033538
230,0.36750812325115867,0.609708188306899,0.13193507668819368
231,0.36617815205222604,0.6095041811429931,0.13154336096479316
232,0.3651279315207684,0.609300701477973,0.13106414412213152
233,0.36372669095931875,0.6087946438530409,0.13059525745977024
234,0.3625547009927018,0.6079126498030083,0.13013910280312732
235,0.3612744899715155,0.6070324199091721,0.1296917649383016
236,0.3605082836086164,0.6061539701283928,0.1292503650862187
237,0.3597566777414318,0.6052773161887599,0.12881183298931193
238,0.3590573577335869,0.6044024735887814,0.1283816601818699
239,0.3585579245625283,0.6035294575966271,0.12782032058812295
240,0.35766194963482145,0.6026582832494255,0.1270789965418516
241,0.3566767915511746,0.6017889653526116,0.126691601671632
242,0.35588277412020886,0.60092151847933,0.12631040930101547
243,0.35509414959337665,0.6000559569698874,0.12593529474620305
244,0.3542404430220386,0.5991922949312604,0.12556613550659815
245,0.3534164550343382,0.5983305462366517,0.12492008724081098
246,0.35269278743919663,0.5974707245251012,0.12423943914550738
247,0.35185122715736283,0.596854953084299,0.12356821909608741
248,0.3509742675394155,0.5963132225411252,0.12304684136802507
249,0.3503206974635095,0.5957730714636668,0.1225811358370615
250,0.3494353890117566,0.5952344998516312,0.12212256483508604
251,0.3480127447609604,0.5949572074110046,0.12167100326409766
252,0.3469605197909229,0.5947417822114958,0.12122632778517463
253,0.3457194097172912,0.5945280281931808,0.1207884168105233
254,0.3451052986670756,0.5943159257113113,0.12035715049488341
255,0.3447181025695576,0.5941054553043541,0.11993241072631662
256,0.34420237878976384,0.5938965976935481,0.11951408111640889
257,0.34350174661832655,0.5936893337824212,0.1191020469899131
258,0.34261780376348516,0.5934836446562695,0.11869619537386196
259,0.34198554326740516,0.59327951158159975,0.11829641498617345
260,0.34125516710555237,0.5930769160055382,0.11790259622378
261,0.34053273038391935,0.5928629695735245,0.11751463115030326
262,0.3399559996180023,0.5926484746721101,0.11713241348330122
263,0.3393158694380255,0.5924354582437149,0.11661651430788096
264,0.3386124199844013,0.5922239028016976,0.11562012761313054
265,0.33784149446839795,0.5920137910343851,0.11463567182299969
266,0.33694011298203563,0.5918051058043132,0.11366304003649727
267,0.33642078622265237,0.5915978301474393,0.11270212534203856
268,0.3359194597539684,0.5913919472723314,0.11175282084399778
269,0.33519933556984427,0.5911874405593296,0.11081548060898166
270,0.3346066758735985,0.5909842935596865,0.11031652930682957
271,0.3337092003058374,0.5907824899946821,0.11006438101675489
272,0.3328784264756272,0.5905820137547191,0.10997015883383467
273,0.33221105838574827,0.5903828488983963,0.1098761544440624
274,0.33145672936849757,0.5901849796515619,0.10978559893038338
275,0.3307871917578673,0.5899883904063489,0.10969726949886217
276,0.33033221521333056,0.5897930657201917,0.1096090624528954
277,0.3293727848224628,0.5895989903148251,0.10952097615641809
278,0.3284179183487236,0.5894061490752684,0.10923044184560307
279,0.32746760378480977,0.5892145270487936,0.10848701081476014
280,0.3270178779906858,0.588964565352691,0.10775015031461842
281,0.32632844802682237,0.5882123706172564,0.10701981635467361
282,0.3255450203953075,0.5874604816321788,0.10680079845265902
283,0.3249764812567092,0.5867089064742431,0.10661504546014725
284,0.3243662091706365,0.5859576532061141,0.10643164099153067
285,0.3238889439197881,0.585498744305967,0.10625053108208984
286,0.32324001291503757,0.5852849888338845,0.1060716629894753
287,0.3223610387466531,0.5850705028713845,0.10589498516856284
288,0.3215490017619782,0.5848445518516283,0.1057204472467071
289,0.32097332415707047,0.5846196856382875,0.10554799999939281
290,0.3206688975108989,0.5843958938616649,0.10537759532627931
291,0.3203669448740585,0.584173166235167,0.10520918622764369
292,0.31995374754516004,0.5839514925550683,0.10504272678121494
293,0.3190184109853197,0.5833185004817282,0.1048781721194011
294,0.31809480392867506,0.583112038383182,0.10471547840690561
295,0.31779067253294474,0.5829695367119959,0.10455460281873198
296,0.3174371212653423,0.5828274204173408,0.10439550351857434
297,0.3171513753033328,0.5826856818748475,0.10423813963758789
298,0.3165847809895449,0.5825443136048829,0.10408247125354268
299,0.31597038684669876,0.5824033082698725,0.1039284593703505
300,0.31551794630017826,0.5822626586716707,0.10377606589796737
301,0.3147688329210249,0.5821198092444887,0.10362525363266423
302,0.31452228949956085,0.5819229855391889,0.10347598623766535
303,0.31428307058262583,0.5817270966880956,0.10332822822414785
304,0.31403862497988877,0.5815321330972253,0.10318194493260066
305,0.3137723766968581,0.581338085256044,0.10303710251453799
306,0.31356225873710986,0.581144943737058,0.10289366791456328
307,0.3133318237927154,0.5809526991953947,0.10275160885277912
308,0.31280942093822695,0.580761342368381,0.10261089380754088
309,0.3120968833108958,0.5805708640751154,0.10247149199854554
310,0.31143740815225013,0.5803812552160359,0.10233337337025643
311,0.3109010001362713,0.5801925067724804,0.10194767725306125
312,0.31043107509215584,0.5800046098062465,0.10154634771507089
313,0.31021391641288043,0.5798175554591444,0.10114940438485655
314,0.30998666918491136,0.5796313349525452,0.10075678811557154
315,0.3095773058761527,0.5794459395869276,0.10036844041966825
316,0.3091701285115712,0.5792613607414181,0.09998430346613173
317,0.3088721691534304,0.5790775898733309,0.09960432007758323
318,0.3086609432043286,0.5788946185177011,0.09922843372726066
319,0.30828887839184194,0.5787124382868167,0.09896672973070332
320,0.30791953101623026,0.5785310408697479,0.09878106005384528
321,0.30747474759861815,0.5783504180318726,0.09830200899418778
322,0.306963186415686,0.5781705616143991,0.09782088467004968
323,0.3063682020889291,0.5779914635338881,0.09738582998969358
324,0.30572467476939,0.5778087516663234,0.09702597331288892
325,0.3052140976335983,0.5776253607381454,0.09666994829177267
326,0.3046845462054224,0.5774427279610607,0.09631770238688353
327,0.30413347545353403,0.5772608454700564,0.09596918367879667
328,0.3035950332769244,0.5770797054714499,0.09562434086438483
329,0.30321455833318434,0.5768993002424496,0.09528312325299496
330,0.3029439496582882,0.5766676589591485,0.09494548076254199
331,0.3026741055395663,0.576314961672301,0.0946113639155251
332,0.3024050132057786,0.57596335173132,0.0942807238349687
333,0.3021366601307962,0.5756128219374799,0.0939535122402941
334,0.3018690340290939,0.575263365114385,0.093629681443122
335,0.30151534630472876,0.5749149741083593,0.09330918434301413
336,0.3010443968795955,0.5745676417888255,0.09299197442315253
337,0.30057641590787887,0.5742213610486744,0.09267800574596363
338,0.29994264818779837,0.573876124804625,0.0922898499182724
339,0.2991905206230703,0.5735158542063616,0.0918881754183194
340,0.2984431414668747,0.5731530673173552,0.09149128600146968
341,0.29770048638125673,0.5726311972568782,0.09109912004255387
342,0.29696253092006564,0.571692982373666,0.09071161651936571
343,0.29634682089115905,0.5707572565026062,0.09032871501200279
344,0.2958393465822053,0.5705694819096874,0.08995035570205034
345,0.2953981930674364,0.570382100008648,0.08958148937338709
346,0.2947707738462236,0.5701951066969022,0.08921955020303496
347,0.2941222880928282,0.5700084979103675,0.08877797408265621
348,0.2937170847350551,0.5698222696231627,0.08833954526959255
349,0.29315112791137876,0.5696364178473096,0.08802516376888246
350,0.29251414776401585,0.5694509386324309,0.0878014805747568
351,0.2918817705868661,0.5692658280654541,0.08745112724459347
352,0.2913486226538473,0.5690497373700899,0.0871048768976085
353,0.2909301762596517,0.5687646190547669,0.08676267510766981
354,0.2905142359091316,0.5686340252994003,0.08642446803028508
355,0.2902130133281464,0.5684591137590198,0.08609020240042053
356,0.28998904451056584,0.5678783216569683,0.08575982553021277
357,0.28973354153537145,0.5674044608661141,0.08543328530657714
358,0.2893373521684144,0.5670781413474241,0.0851105301887144
359,0.2890625676970873,0.5667527186163904,0.08479771640112041
360,0.2886172279828537,0.5664281862421879,0.08448962833554353
361,0.2882055196328479,0.5661045378231232,0.08418507614737031
362,0.28787906479673264,0.5657817669868006,0.08388401151326184
363,0.28749812463750546,0.5654598673902813,0.08358638666450359
364,0.2869145341542957,0.5651388327202362,0.08345173929049583
365,0.2862738993265652,0.5648186566930912,0.08334465278203837
366,0.2857765598286742,0.5644993330551669,0.0832379230925372
367,0.28544007138045047,0.5641808555828112,0.08313154411596664
368,0.28508608912261124,0.5638632180825276,0.08302930546585367
369,0.2847350929968452,0.5635464143910928,0.0829282119462446
370,0.2843864523017781,0.5632304383756732,0.08282738536993364
371,0.283946762832737,0.5629152839339325,0.08272682105733171
372,0.28325642277647334,0.5626009449941343,0.0826265144544309
373,0.2825700504351526,0.5622874155152381,0.08252646112938711
374,0.2819671126055657,0.5619746894869908,0.08242665676919615
375,0.2816059456061826,0.5616627609300117,0.08232709717645938
376,0.2813625940771897,0.5613516238958725,0.08222777826623687
377,0.28107005728604767,0.561041272467171,0.08212869606298538
378,0.2808747570159962,0.5607317007576004,0.08202984669757869
379,0.28067984716647915,0.5604229029120136,0.08193122640440945
380,0.2804853217279414,0.5601148731064808,0.08177218429274828
381,0.280225596969341,0.5598076055483442,0.08156720942767863
382,0.2799507900396627,0.559501094476265,0.0813638755210246
383,0.27944889916092613,0.5591953341602691,0.0811621588200028
384,0.2789327988250218,0.5588903189017845,0.08096203592204299
385,0.27869421571184755,0.5585860430336764,0.08076348377033928
386,0.2785098993061641,0.5582825009202766,0.08058008626260929
387,0.27830043539363375,0.5579796869574081,0.0804594152317714
388,0.2779405448888089,0.5576775955724069,0.08016990738877824
389,0.27762965459344957,0.5573762212241379,0.0799752358295046
390,0.2774064007061048,0.5570755584030063,0.07977387077182027
391,0.27718361186678775,0.5567756016309672,0.07958136462445416
392,0.27696128116081875,0.5564763454615276,0.07939284401737032
393,0.27668630298839336,0.5561777844797475,0.07920572134064709
394,0.2763479976823192,0.5558799133022352,0.07901997647185777
395,0.27594568885251053,0.5555827265771395,0.07883558959151703
396,0.27533000307352096,0.5552862189841384,0.07872328265620503
397,0.2745950541190968,0.5549903852344225,0.07862262576537406
398,0.27371314207390707,0.5546952200706777,0.07852378513853497
399,0.27303559954644624,0.5544007182670607,0.07844032993945126
400,0.27252070978678444,0.5541068746291746,0.07838960813819455
401,0.2722667173710597,0.5538136839940385,0.07833911783211263
402,0.27201370031093736,0.5535211412300548,0.07828885407671442
403,0.27176164760279603,0.5532292412369737,0.07823881204266997
404,0.2715625280732513,0.5529379789458531,0.07818898701314991
405,0.27137424802728144,0.5526473493190174,0.07813937438122524
406,0.2711863277780702,0.5523573473500112,0.07808996964732583
407,0.27081646173201795,0.5520679680635515,0.07804076841675703
408,0.27055877154509245,0.551779206515476,0.07799176639727282
409,0.27032615625464307,0.5514910577926897,0.0779429593967027
410,0.27009372893023,0.5512035170131078,0.07789434332063487
411,0.2698614880438381,0.5509165793255955,0.07784591417014973
412,0.2696294321025602,0.5506302399099072,0.07779766803960754
413,0.2693975596478218,0.55034449397662,0.07774960111448342
414,0.26915603453227377,0.5500593367670681,0.077602781633034
415,0.2687495498644704,0.5497747635532717,0.07721200177844391
416,0.2685152249894496,0.549490769637866,0.0768245751205942
417,0.2682369957741484,0.5492073503540259,0.07667066729225833
418,0.26806054911550464,0.5489245010653896,0.07656862675674732
419,0.2678514627498766,0.5486459991282427,0.07646689459175735
420,0.26761424061202227,0.5485189529820671,0.07636546701231807
421,0.26740506932320907,0.5483920419924264,0.07626434030435782
422,0.2672039131036313,0.5482652639824943,0.07616351082324166
423,0.26692943968079613,0.5481386168080992,0.07606297499234034
424,0.2666731361527048,0.5480120983572462,0.07596676823361542
425,0.26643976300765515,0.5478857065496453,0.07587211703286914
426,0.2662196057006485,0.5477594393362468,0.07577769273630777
427,0.2660213865433584,0.5476332946987832,0.07568349241004309
428,0.26582386179686573,0.5475072706493155,0.07558951318192732
429,0.26569989458284404,0.5473813652297903,0.07549575224022
430,0.26550851174577494,0.5472555765115993,0.07540220683228352
431,0.2651686631210246,0.5471299025951457,0.0753088742633074
432,0.2648265370123932,0.547004341609419,0.075215751895059
433,0.2645988929563129,0.5468788917115731,0.07512283714466193
434,0.2643719299475799,0.546753551086512,0.07503012748339924
435,0.2641700712532977,0.5466283179464814,0.0749376204355443
436,0.26390072353299954,0.5465031905306649,0.07484531357721458
437,0.26368237229020147,0.5463781671047877,0.07455402890180626
438,0.2634707400757562,0.5462532459607244,0.0741256290103401
439,0.2632470718588906,0.5461284254161137,0.07370063623247622
440,0.2630240411360868,0.5460037038139777,0.07327902613932637
441,0.26280164095611636,0.5458790795223467,0.07286077440455078
442,0.2625798644530118,0.5457545509338905,0.07244585680510005
443,0.2623587048450979,0.5456301164655535,0.07203424922193348
444,0.26212660309821295,0.5455057745581955,0.07162592764071127
445,0.26187656885916866,0.5453815236762398,0.07122086815246217
446,0.26163029995120457,0.5452573623073212,0.07081904695422878
447,0.26141478012380404,0.5451332889619456,0.07062850329107302
448,0.2611855128328765,0.5450093021731491,0.07048650298682814
449,0.26095716812233055,0.5448854004961654,0.07034521864180922
450,0.260815753008687,0.5447615825080964,0.07020464134827596
451,0.2606439786019978,0.5446378468075876,0.07006476233347003
452,0.2604723882151078,0.5445141920145097,0.06992557295758559
453,0.260300979968896,0.5443906167696421,0.06978706471176546
454,0.2601162043449521,0.5442671197343638,0.06965339833231877
455,0.25977668793694875,0.5441436995903478,0.06952245009832167
456,0.25933335765887117,0.544020355039258,0.0693920906165273
457,0.2588959081690039,0.5438970848024548,0.06926231236983181
458,0.25864910506458705,0.5437738876206996,0.06913310796133451
459,0.2584025371969807,0.5436507622538684,0.06900447011245228
460,0.25815620284564283,0.5435277074806673,0.06887639166106285
461,0.2579666102282576,0.5434047220983514,0.06874886555967324
462,0.2577790045528153,0.54328180492245,0.06862188487361472
463,0.2575006879293431,0.5431589547864941,0.06849544277926525
464,0.25720654371542,0.5430361705417484,0.06836953256229616
465,0.2569110207191471,0.542913451056947,0.06824486857030929
466,0.256640629919138,0.542790795218034,0.06812190802453633
467,0.25637120523394075,0.5426682019279069,0.06799945362818562
468,0.2561027390967612,0.5425456701061626,0.06787749912963204
469,0.25585335045580904,0.5424231986888505,0.06775603837751219
470,0.25565435343684884,0.5423007866282258,0.06763506531913185
471,0.2554480168697101,0.5421784328925084,0.06751457399889586
472,0.2552178225365293,0.5420561364656448,0.0673945585567622
473,0.25497438174996034,0.5419338963470725,0.06727501322671854
474,0.2546618974672774,0.5418117115514905,0.06715593233528132
475,0.25433382683154837,0.5416895811086301,0.06703731030001757
476,0.253928031624843,0.5415675040630307,0.06691914162808946
477,0.25340520883077566,0.5414454794738193,0.06680142091481964
478,0.2530620347706176,0.5413235064144918,0.06668414284227821
479,0.2526632608269389,0.5412015839726989,0.06656730217789278
480,0.2522434679619712,0.5410773042683024,0.06645089377307645
481,0.25182456490001925,0.5409523378533019,0.0663349125618797
482,0.2514065463808084,0.5408274193169809,0.06621935355966065
483,0.25105190218315365,0.5407025477869009,0.06610421186177638
484,0.25080256224603725,0.5405777224040579,0.06598948264229382
